Name,Subclass,Url,Division,Retailer
PurpleMaxMobile,Bundled telecommunication services,https://cablenet.com.cy/mobile/purple-max-mobile/,COMMUNICATION,Cablenet
"THE GRAMMAR JUNIOR SCHOOL (Nicosia), ΕΤΗΣΙΑ ΔΙΔΑΚΤΡΑ ΙΔΙΩΤΙΚΩΝ ΝΗΠΙΑΓΩΓΕΙΩΝ 2024-2025",Pre-primary education (ISCED-97 level 0),didaktra_idiotikon_nipiagogeion.pdf,EDUCATION,"Cyprus Ministry of Education, Sport and Youth"
"THE GRAMMAR JUNIOR SCHOOL (Nicosia), ΕΤΗΣΙΑ ΔΙΔΑΚΤΡΑ ΙΔΙΩΤΙΚΩΝ ΔΗΜΟΤΙΚΩΝ ΣΧΟΛΕΙΩΝ 2024-2025",Primary education (ISCED-97 level 1),didaktra_idiotikon_dimotikon_scholeion.pdf,EDUCATION,"Cyprus Ministry of Education, Sport and Youth"
"THE GRAMMAR SCHOOL (Nicosia), ΜΕΣΑ ΕΤΗΣΙΑ ΔΙΔΑΚΤΡΑ ΙΔΙΩΤΙΚΩΝ ΣΧΟΛΕΙΩΝ ΜΕΣΗΣ ΕΚΠΑΙΔΕΥΣΗΣ 2024-2025",Secondary education,didaktra_idiotikon_mesi_ekpaidefsi.pdf,EDUCATION,"Cyprus Ministry of Education, Sport and Youth"
"THE GRAMMAR SCHOOL (Nicosia), ΕΤΗΣΙΑ ΔΙΔΑΚΤΡΑ ΙΔΙΩΤΙΚΩΝ ΣΧΟΛΕΙΩΝ ΜΕΣΗΣ ΕΚΠΑΙΔΕΥΣΗΣ 2024-2025, Ζ ΤΑΞΗ",Post-secondary non-tertiary education (ISCED 4),didaktra_idiotikon_mesi_ekpaidefsi.pdf,EDUCATION,"Cyprus Ministry of Education, Sport and Youth"
"THE GRAMMAR SCHOOL (Limassol), ΜΕΣΑ ΕΤΗΣΙΑ ΔΙΔΑΚΤΡΑ ΙΔΙΩΤΙΚΩΝ ΣΧΟΛΕΙΩΝ ΜΕΣΗΣ ΕΚΠΑΙΔΕΥΣΗΣ 2024-2025",Secondary education,didaktra_idiotikon_mesi_ekpaidefsi.pdf,EDUCATION,"Cyprus Ministry of Education, Sport and Youth"
"THE GRAMMAR SCHOOL (Limassol), ΕΤΗΣΙΑ ΔΙΔΑΚΤΡΑ ΙΔΙΩΤΙΚΩΝ ΣΧΟΛΕΙΩΝ ΜΕΣΗΣ ΕΚΠΑΙΔΕΥΣΗΣ 2024-2025, Ζ ΤΑΞΗ",Post-secondary non-tertiary education (ISCED 4),didaktra_idiotikon_mesi_ekpaidefsi.pdf,EDUCATION,"Cyprus Ministry of Education, Sport and Youth"
ΤΕΛΗ ΜΕΜΟΝΩΜΕΝΩΝ ΤΑΧΥΔΡΟΜΙΚΩΝ ΑΝΤΙΚΕΙΜΕΝΩΝ (ΕΠΙΣΤΟΛΙΚΟΥ ΤΑΧΥΔΡΟΜΕΙΟΥ) ΕΣΩΤΕΡΙΚΟΥ Α' ΠΡΟΤΕΡΑΙΟΤΗΤΑΣ Μικρά (P) 50 γρ.,Letter handling services,https://www.cypruspost.post/uploads/2cf9ec4f5a.pdf,COMMUNICATION,Cyprus Post
ΤΕΛΗ ΜΕΜΟΝΩΜΕΝΩΝ ΤΑΧΥΔΡΟΜΙΚΩΝ ΑΝΤΙΚΕΙΜΕΝΩΝ (ΕΠΙΣΤΟΛΙΚΟΥ ΤΑΧΥΔΡΟΜΕΙΟΥ) ΕΣΩΤΕΡΙΚΟΥ Α' ΠΡΟΤΕΡΑΙΟΤΗΤΑΣ Μεγάλα (G) 500 γρ.,Letter handling services,https://www.cypruspost.post/uploads/2cf9ec4f5a.pdf,COMMUNICATION,Cyprus Post
ΤΕΛΗ ΜΕΜΟΝΩΜΕΝΩΝ ΤΑΧΥΔΡΟΜΙΚΩΝ ΑΝΤΙΚΕΙΜΕΝΩΝ (ΕΠΙΣΤΟΛΙΚΟΥ ΤΑΧΥΔΡΟΜΕΙΟΥ) ΕΣΩΤΕΡΙΚΟΥ Α' ΠΡΟΤΕΡΑΙΟΤΗΤΑΣ Ακανόνιστα (E) 2000 γρ.,Letter handling services,https://www.cypruspost.post/uploads/2cf9ec4f5a.pdf,COMMUNICATION,Cyprus Post
ΤΕΛΗ ΥΠΗΡΕΣΙΑΣ ΔΕΜΑΤΩΝ ΕΣΩΤΕΡΙΚΟΥ 0.5 κιλό,Other postal services,https://www.cypruspost.post/uploads/2cf9ec4f5a.pdf,COMMUNICATION,Cyprus Post
ΤΕΛΗ ΥΠΗΡΕΣΙΑΣ ΔΕΜΑΤΩΝ ΕΣΩΤΕΡΙΚΟΥ 15 κιλά,Other postal services,https://www.cypruspost.post/uploads/2cf9ec4f5a.pdf,COMMUNICATION,Cyprus Post
ΤΕΛΗ ΥΠΗΡΕΣΙΑΣ ΔΕΜΑΤΩΝ ΕΣΩΤΕΡΙΚΟΥ 30 κιλά,Other postal services,https://www.cypruspost.post/uploads/2cf9ec4f5a.pdf,COMMUNICATION,Cyprus Post
Smok S-priv Kit E-Τσιγάρα + 2 μπαταρίες  + 200 ml Υγρά  άτμισης,Other tobacco products,https://www.ewsale.com/product-page/aspire-puxos-kit-%CE%B7%CE%BB%CE%B5%CE%BA%CF%84%CF%81%CE%BF%CE%BD%CE%B9%CE%BA%CE%AC-%CF%84%CF%83%CE%B9%CE%B3%CE%AC%CF%81%CE%B1-%CE%BC%CF%80%CE%B1%CF%84%CE%B1%CF%81%CE%AF%CE%B1-21700-200-ml-%CF%85%CE%B3%CF%81%CE%AC-%CE%AC%CF%84%CE%BC%CE%B9,ALCOHOLIC BEVERAGES AND TOBACCO,E-wholesale
6 x Instaflow 5000+ ρουφηξιές / puffs TPD Ηλεκτρονικά Τσιγάρα μίας χρήσης,Other tobacco products,https://www.ewsale.com/product-page/6-x-vaptio-beco-pro-6000-%CF%81%CE%BF%CF%85%CF%86%CE%B7%CE%BE%CE%B9%CE%AD%CF%82-puffs-%CE%B7%CE%BB%CE%B5%CE%BA%CF%84%CF%81%CE%BF%CE%BD%CE%B9%CE%BA%CE%AC-%CF%84%CF%83%CE%B9%CE%B3%CE%AC%CF%81%CE%B1-%CE%BC%CE%AF%CE%B1%CF%82-%CF%87%CF%81,ALCOHOLIC BEVERAGES AND TOBACCO,E-wholesale
SKE Crystal 4in1 Ηλεκτρονικά Τσιγάρα μίας χρήσης + 8 προγεμισμένες κάψουλες,Other tobacco products,https://www.ewsale.com/product-page/ske-crystal-4in1-%CE%B7%CE%BB%CE%B5%CE%BA%CF%84%CF%81%CE%BF%CE%BD%CE%B9%CE%BA%CE%AC-%CF%84%CF%83%CE%B9%CE%B3%CE%AC%CF%81%CE%B1-%CE%BC%CE%AF%CE%B1%CF%82-%CF%87%CF%81%CE%AE%CF%83%CE%B7%CF%82-8-%CF%80%CF%81%CE%BF%CE%B3%CE%B5%CE%BC%CE%B9%CF%83%CE%BC%CE%AD%CE%BD%CE%B5%CF%82-%CE%BA%CE%AC%CF%88%CE%BF%CF%85%CE%BB%CE%B5%CF%82,ALCOHOLIC BEVERAGES AND TOBACCO,E-wholesale
BORMANN PRO BBP2400 Πριόνι Κλαδέματος Μπαταρίας Solo 12V,Motorized major tools and equipment,https://electroline.com.cy/products/garden/k%ce%bb%ce%b1%ce%b4%ce%b5%cf%85%cf%84%ce%ae%cf%81%ce%b9%ce%b1/cordless-pruners/bormann-pro-bbp2400-pruning-saw-solo-12v/,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Electroline
BORMANN BCD4050 Κλαδευτικό Αλυσοπρίονο Μπαταρίας 20V,Motorized major tools and equipment,https://electroline.com.cy/products/garden/garden-power-tools/chainsaws/bormann-bcd4050-cordless-pruning-chainsaw-20v/,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Electroline
FERM EBM1003 Φυσητήρας/Αναρροφητήρας Ηλεκτρικός 400W,Motorized major tools and equipment,https://electroline.com.cy/products/garden/garden-power-tools/airvacuum-blowers/ferm-ebm1003-electric-blower-vacuum-400w/,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Electroline
RYOBI RLM13E33S Χλοοκοπτική Ηλεκτρική Μηχανή 1300W,Motorized major tools and equipment,https://electroline.com.cy/products/garden/garden-power-tools/%cf%87%ce%bb%ce%bf%ce%bf%ce%ba%ce%bf%cf%80%cf%84%ce%b9%ce%ba%ce%ad%cf%82-%ce%bc%ce%b7%cf%87%ce%b1%ce%bd%ce%ad%cf%82/ryobi-rlm13e33s-electric-lawn-mower-1300w/,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Electroline
EINHELL GC-ET 3023 Τρίμερ-Μηχανή Φινιρίσματος Ηλεκτρικό 300W,Motorized major tools and equipment,https://electroline.com.cy/products/garden/garden-power-tools/%ce%b8%ce%b1%ce%bc%ce%bd%ce%bf%ce%ba%ce%bf%cf%80%cf%84%ce%b9%ce%ba%ce%ac/einhell-gc-et-3023-electric-trimmer-finishing-machine-300w/,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Electroline
TACTIX MER-205604 Σετ Kατσαβίδια 12 Tεμάχια,Non-motorized small tools,https://electroline.com.cy/products/tools/hand-tools-2-small-hand-tools/screwdrivers/kapriol-kap33533-set-screwdrivers-6pcs/,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Electroline
ATL TEL34102 Σφυρί 200gr,Non-motorized small tools,https://electroline.com.cy/products/tools/hand-tools-2-small-hand-tools/hammers-mallets/atl-tel34102-hammer-200gr/,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Electroline
KAPRIOL KAP33623 Σετ Γερμανικά Κλειδιά,Non-motorized small tools,https://electroline.com.cy/products/tools/hand-tools-2-small-hand-tools/keys/kapriol-kap33623-set-german-keys/,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Electroline
ASSIST ASS003 Μέτρο 3m,Non-motorized small tools,https://electroline.com.cy/products/tools/hand-tools-2-small-hand-tools/meters/assist-ass003-measure-3m/,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Electroline
BORMANN PRO BPP2472 Γάντια Εργασίας,Non-motorized small tools,https://electroline.com.cy/products/%ce%b5%cf%81%ce%b3%ce%b1%ce%bb%ce%b5%ce%af%ce%b1-%ce%ba%ce%ae%cf%80%ce%bf%cf%85/gloves/bormann-pro-bpp2472-work-gloves/,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Electroline
BORMANN BHT5020 Σετ Εργαλεία Χειρός 102 Τεμάχια,Miscellaneous small tool accessories,https://electroline.com.cy/products/tools/hand-tools-2-small-hand-tools/hand-tools-set/bormann-bht5020-hand-tools-set-102-pieces/,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Electroline
TOTAL TOT-THKTHP21176 Σετ Εργαλεία Χειρός 117 Τεμάχια,Miscellaneous small tool accessories,https://electroline.com.cy/products/tools/hand-tools-2-small-hand-tools/hand-tools-set/total-tot-thkthp21176-hand-tools-set-117-pieces/,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Electroline
TOTAL TOT-THKTAC01120 Σετ Εργαλεία Χειρός 120 Τεμάχια,Miscellaneous small tool accessories,https://electroline.com.cy/products/tools/hand-tools-2-small-hand-tools/hand-tools-set/total-tot-thktac01120-hand-tools-set-120-pieces/,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Electroline
"EUROPEAN UNIVERSITY CYPRUS, Bachelors Programmes Average Yearly Tuition for 2024-2025",Tertiary education,https://syllabus.euc.ac.cy/tuitions/euc-tuition-fees-c.pdf?_gl=1*1hp0f6u*_up*MQ..*_ga*NjcyNzU2MDM4LjE3MTkxNjA4MDg.*_ga_99G0G2Y74G*MTcxOTE2MDgwOC4xLjEuMTcxOTE2MDgxMS4wLjAuMA..,EDUCATION,European University Cyprus
adidas boys essentials two-color big logo cotton t-shirt (HR6369),Garments for men,/products/adidas-boys-essentials-two-color-big-logo-cotton-t-shirt-hr?option_variant_id=337,CLOTHING AND FOOTWEAR,FamousSports
adidas men club tennis 3-stripes t-shirt (HN3902),Garments for men,/products/adidas-men-club-tennis-3-stripes-t-shirt-hn3902,CLOTHING AND FOOTWEAR,FamousSports
adidas men tiro shorts (IP3793),Garments for men,/products/adidas-men-tiro-shorts-ip3793?option_variant_id=337,CLOTHING AND FOOTWEAR,FamousSports
Bdtk Men Walkshort Knee Height- Medium Crotch (1231-952404),Garments for men,/products/bdtk-men-walkshort-knee-height-medium-crotch-1231-952404-1231-952404-00503,CLOTHING AND FOOTWEAR,FamousSports
adidas kids breaknet 2.0 (IG0504),Footwear for men,/products/adidas-kids-breaknet-20-ig0504?option_variant_id=337,CLOTHING AND FOOTWEAR,FamousSports
Reebok Women Flexagon Energy Tr 4 (IE4495),Footwear for women,/products/reebok-women-flexagon-energy-tr-4-ie4495?option_variant_id=4,CLOTHING AND FOOTWEAR,FamousSports
Bdtk Women Co Bdtk Women Slim Tshirt (1221-902028) (1231-900028),Garments for women,/products/bdtk-women-slim-tshirt-1221-902028?option_variant_id=2662,CLOTHING AND FOOTWEAR,FamousSports
adidas women adidas sportswear future icons winners 3.0 t-sh,Garments for women,/products/adidas-women-adidas-sportswear-future-icons-winners-30-t-sh,CLOTHING AND FOOTWEAR,FamousSports
Bdtk Women Shorts (1231-902105),Garments for women,/products/bdtk-women-shorts-1231-902105-1231-902105-00503?option_variant_id=2679,CLOTHING AND FOOTWEAR,FamousSports
adidas adidas women train essentials train cotton 3-stripes crop t- brand love high-waisted full-l,Garments for women,/products/adidas-women-train-essentials-train-cotton-3-stripes-crop-t-?option_variant_id=337,CLOTHING AND FOOTWEAR,FamousSports
adidas women court platform shoes (GW9786),Footwear for women,/products/adidas-women-court-platform-shoes-gw9786,CLOTHING AND FOOTWEAR,FamousSports
Reebok Women Nano X2 Shoes (FZ5696),Footwear for women,/products/reebok-women-nano-x2-shoes-fz5696,CLOTHING AND FOOTWEAR,FamousSports
Quiksilver Boy T-Shirts Radical Flag Ss Youth EQBZT04616-WB,Garments for infants (0 to 2 years) and children (3 to 13 years),/products/quiksilver-boy-t-shirts-radical-flag-ss-youth-eqbzt04616-wb,CLOTHING AND FOOTWEAR,FamousSports
Quiksilver Keller - Zip-Up Polar Fleece Hoodie for Boys 8-16,Garments for infants (0 to 2 years) and children (3 to 13 years),/products/quiksilver-keller-zip-up-polar-fleece-hoodie-for-boys-8-16?option_variant_id=13405,CLOTHING AND FOOTWEAR,FamousSports
New Balance Kids Boy 480 - Shoes Classics Gradeschool,Footwear for infants and children,/products/new-balance-kids-boy-480-shoes-classics-gradeschool?option_variant_id=16477,CLOTHING AND FOOTWEAR,FamousSports
New Balance Kids Girl 515 - Classics Preschool (PC515RH),Footwear for infants and children,/products/new-balance-kids-girl-515-classics-preschool-pc515rh?option_variant_id=15856,CLOTHING AND FOOTWEAR,FamousSports
adidas unisex performance cushioned low socks 3 pairs (IC951), Clothing accessories,/products/adidas-unisex-performance-cushioned-low-socks-3-pairs-ic951,CLOTHING AND FOOTWEAR,FamousSports
adidas unisex bold 3-stripes cushioned crew socks 3 pairs (I), Clothing accessories,/products/adidas-unisex-bold-3-stripes-cushioned-crew-socks-3-pairs-i,CLOTHING AND FOOTWEAR,FamousSports
adidas unisex aeroready training running baseball cap (HT203),Clothing accessories,/products/adidas-unisex-aeroready-training-running-baseball-cap-ht203,CLOTHING AND FOOTWEAR,FamousSports
Pure Cotton Crew Neck T-Shirt,Garments for men,/pure-cotton-crew-neck-t-shirt/p/P60581522.html#index=0,CLOTHING AND FOOTWEAR,Marks&Spencer
Regular Fit Trouser with Active Waist,Garments for men,/regular-fit-trouser-with-active-waist/p/P60524485.html#index=0,CLOTHING AND FOOTWEAR,Marks&Spencer
3pk Cotton Rich Assorted Pattern Trunks,Garments for men,/3pk-pure-cotton-crew-neck-t-shirts/p/P60591943.html,CLOTHING AND FOOTWEAR,Marks&Spencer
Suede Slip-On Loafers,Footwear for men,/suede-slip-on-loafers/p/P60642180.html?dwvar_P60642180_color=SS&pid=P60642180&quantity=1,CLOTHING AND FOOTWEAR,Marks&Spencer
Suede Moccasin Slippers,Footwear for men,/velvet-slip-on-loafers/p/P60552026.html,CLOTHING AND FOOTWEAR,Marks&Spencer
Ribbed V-Neck Scallop Edge Knitted Top,Garments for women,/ribbed-v-neck-scallop-edge-knitted-top/p/P60601206.html#index=0,CLOTHING AND FOOTWEAR,Marks&Spencer
Straight Leg Trousers with Stretch,Garments for women,/straight-leg-trousers-with-stretch/p/P60506872.html#index=0,CLOTHING AND FOOTWEAR,Marks&Spencer
3pk Wired Full Cup T-Shirt Bras A-E,Garments for women,/3pk-wired-full-cup-t-shirt-bras-a-e/p/P60536804.html#index=0,CLOTHING AND FOOTWEAR,Marks&Spencer
Suede Wedge Pumps,Footwear for women,/suede-wedge-pumps/p/P60530523.html#index=0,CLOTHING AND FOOTWEAR,Marks&Spencer
3pk Unisex Pure Cotton School Polo Shirts (2-16 Yrs),Garments for infants (0 to 2 years) and children (3 to 13 years),/3pk-unisex-pure-cotton-school-polo-shirts-2-16-yrs/p/P60100436.html#index=0,CLOTHING AND FOOTWEAR,Marks&Spencer
Kids' Leather Riptape School Shoes (13 Small - 9 Large),Footwear for infants and children,/baby-metallic-fisherman-pram-shoes-0-18-mths/p/P60652480.html#index=0,CLOTHING AND FOOTWEAR,Marks&Spencer
5pk Pure Cotton Sleepsuits (5 lbs - 3 Yrs),Garments for infants (0 to 2 years) and children (3 to 13 years),/5pk-pure-cotton-sleepsuits-5lbs-3-yrs/p/P60203972.html#index=0,CLOTHING AND FOOTWEAR,Marks&Spencer
4pk Pure Cotton Booties (0-1 Yrs),Footwear for infants and children,/4pk-pure-cotton-booties-0-1-yrs/p/P60587933.html#index=0,CLOTHING AND FOOTWEAR,Marks&Spencer
Brushed Pencil Pleat Blackout Temperature Smart Curtains,Furnishing fabrics and curtains,/brushed-pencil-pleat-blackout-temperature-smart-curtains/p/P60544717.html,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Marks&Spencer
Faux Silk Pencil Pleat Blackout Curtains,Furnishing fabrics and curtains,/faux-silk-pencil-pleat-blackout-curtains/p/P60544705.html,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Marks&Spencer
Brushed Eyelet Blackout Temperature Smart Curtains,Furnishing fabrics and curtains,/brushed-eyelet-blackout-temperature-smart-curtains/p/P60545489.html,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Marks&Spencer
Linen Look Eyelet Blackout Curtains,Furnishing fabrics and curtains,/linen-look-eyelet-blackout-curtains/p/P60650383.html,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Marks&Spencer
Pure Cotton Tufted Floral Bedding Set,Bed linen,/pure-cotton-tufted-floral-bedding-set/p/P60591140.html,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Marks&Spencer
Jaipur Bandhani Jacquard Bedding Set,Bed linen,/jaipur-bandhani-jacquard-bedding-set/p/P60645034.html,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Marks&Spencer
Wild Primrose Sateen Embroidered Bedding Set,Bed linen,/wild-primrose-sateen-embroidered-bedding-set/p/P60615142.html,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Marks&Spencer
Pure Cotton Sateen Trailing Cherry Blossom Bedding Set,Bed linen,/pure-cotton-sateen-trailing-cherry-blossom-bedding-set/p/P60615006.html,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Marks&Spencer
Super Plush Pure Cotton Towel,Table linen and bathroom linen,/pure-cotton-towelling-dressing-gown/p/P60481611.html#index=0,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Marks&Spencer
Cotton with Linen Tablecloth,Table linen and bathroom linen,/cotton-rich-bear-hooded-towel/p/P60612296.html#index=0,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Marks&Spencer
KTM 50 SX 2023,Motor cycles,/ktm-50-sx-2023.html,TRANSPORT,MotoRace
KTM 390 ADVENTURE 2023 - Black,Motor cycles,/ktm-390-adventure-2023-black.html,TRANSPORT,MotoRace
KENDA K673 KRUZ TL - FRONT,Tyres,/kenda-k673-kruz-tl-front.html,TRANSPORT,MotoRace
KENDA K673 KRUZ TL - REAR,Tyres,/kenda-k673-kruz-tl-rear.html,TRANSPORT,MotoRace
BRENTA - SEMI METALLIC PAD - 621SM1/FA115,Spare parts for personal transport equipment,/brenta-semi-metallic-pad-621sm1-fa115.html,TRANSPORT,MotoRace
RK Standard Drive Chain  420x110 Link,Spare parts for personal transport equipment,/rk-420-sb-chain-110l-clip.html,TRANSPORT,MotoRace
Black Sport Mirror Set 006-8MM-R/R,Spare parts for personal transport equipment,/catalog/product/view/id/8215/s/black-sport-mirror-set-006-8mm-r-r/category/90/,TRANSPORT,MotoRace
Yuasa Battery 6N4-2A-4,Spare parts for personal transport equipment,/yuasa-battery-6n4-2a-4.html,TRANSPORT,MotoRace
Progrip PG2500 Fork Boots-Blue,Spare parts for personal transport equipment,/progrip-pg2500-fork-boots-blue.html,TRANSPORT,MotoRace
ARROW STAINLESS STEEL CLAMP PROTECTION,Spare parts for personal transport equipment,/arrow-stainless-steel-clamp-protection.html,TRANSPORT,MotoRace
Motorex Four Stroke 4T 15W/50 1L,Lubricants,/motorex-four-stroke-4t-engine-oil-15w-50-1l.html,TRANSPORT,MotoRace
Motorex Chain Clean Degreaser Spray 500ML,Lubricants,/motorex-chain-clean-degreaser.html,TRANSPORT,MotoRace
Motorex Brake Fluid Dot 5.1 250ML,Lubricants,/brake-fluid-dot-5-1-250ml.html,TRANSPORT,MotoRace
Thumbs up - Tyre Repair Kit,Maintenance and repair of personal transport equipment,/thumbs-up-tyre-repair-kit-1.html,TRANSPORT,MotoRace
"Women's Services, HAIRCUT Stylist",Hairdressing for women,https://novella.com.cy/#services,MISCELLANEOUS GOODS AND SERVICES,Novella
"Men's Services, HAIRCUT Stylist",Hairdressing for men and children,https://novella.com.cy/#services,MISCELLANEOUS GOODS AND SERVICES,Novella
Marlboro 20 Pack,Cigarettes,https://www.numbeo.com/cost-of-living/country_price_rankings?itemId=17&displayCurrency=EUR,ALCOHOLIC BEVERAGES AND TOBACCO,NUMBEO
HomeFiber 60 MBPS,Internet access provision services,https://primetel.com.cy/home-fiber-plans-en,COMMUNICATION,Primetel
HomeFiber 150 MBPS,Internet access provision services,https://primetel.com.cy/home-fiber-plans-en,COMMUNICATION,Primetel
Fiber 200 MBPS,Internet access provision services,https://primetel.com.cy/home-fiber-plans-en,COMMUNICATION,Primetel
GIGA Unlimited,Bundled telecommunication services,https://primetel.com.cy/giga-unlimited/en,COMMUNICATION,Primetel
GIGA Unlimited Plus,Bundled telecommunication services,https://primetel.com.cy/giga-unlimited/en,COMMUNICATION,Primetel
GIGA Unlimited MAX,Bundled telecommunication services,https://primetel.com.cy/giga-unlimited/en,COMMUNICATION,Primetel
Adults,"Cinemas, theatres, concerts",https://www.riopremiercinemas.com.cy/price-policy/,RECREATION AND CULTURE,Rio Cinema
Children,"Cinemas, theatres, concerts",https://www.riopremiercinemas.com.cy/price-policy/,RECREATION AND CULTURE,Rio Cinema
Senior 64,"Cinemas, theatres, concerts",https://www.riopremiercinemas.com.cy/price-policy/,RECREATION AND CULTURE,Rio Cinema
Students,"Cinemas, theatres, concerts",https://www.riopremiercinemas.com.cy/price-policy/,RECREATION AND CULTURE,Rio Cinema
Κόστος Ενέργειας για κάθε παρεχόμενη μονάδα,Electricity,https://www.eac.com.cy/EL/RegulatedActivities/Supply/tariffs/Documents/FINAL%20-%20Διατιμήση%20Οικιακή_27-10-2023.pdf,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",AHK
Κόστος Δικτύου για κάθε παρεχόμενη μονάδα,Electricity,https://www.eac.com.cy/EL/RegulatedActivities/Supply/tariffs/Documents/FINAL%20-%20Διατιμήση%20Οικιακή_27-10-2023.pdf,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",AHK
Κόστος Επικουρικών Υπηρεσιών  για κάθε παρεχόμενη μονάδα,Electricity,https://www.eac.com.cy/EL/RegulatedActivities/Supply/tariffs/Documents/FINAL%20-%20Διατιμήση%20Οικιακή_27-10-2023.pdf,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",AHK
Κόστος Μέτρησης,Electricity,https://www.eac.com.cy/EL/RegulatedActivities/Supply/tariffs/Documents/%ce%94%ce%b9%ce%b1%cf%84%ce%b9%ce%bc%ce%ae%cf%83%ce%b7%20%ce%9f%ce%b9%ce%ba%ce%b9%ce%b1%ce%ba%ce%ae_28-3-2024.pdf,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",AHK
Κόστος Προμήθειας,Electricity,https://www.eac.com.cy/EL/RegulatedActivities/Supply/tariffs/Documents/%ce%94%ce%b9%ce%b1%cf%84%ce%b9%ce%bc%ce%ae%cf%83%ce%b7%20%ce%9f%ce%b9%ce%ba%ce%b9%ce%b1%ce%ba%ce%ae_28-3-2024.pdf,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",AHK
Αναπροσαρμογή τιμής καυσίμου από ΑΠΕ και Συμβατική Παραγωγή - Χ.Τ.,Electricity,https://www.cera.org.cy/Templates/00001/data/katanalotes/ilektrismos/Times%20Ilektrismou/ekthesi_2024-08.pdf,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",Cyprus Energy Regulatory Authority
Πάγιο ανά μήνα,Water supply,https://eoal.org.cy/exypiretisi/teli/teli-chrisis-nerou/,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",Water Board of Larnaca
Δικαίωμα Συντήρησης ανά μήνα,Water supply,https://eoal.org.cy/exypiretisi/teli/teli-chrisis-nerou/,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",Water Board of Larnaca
Κυβικά ανά μήνα,Water supply,https://eoal.org.cy/exypiretisi/teli/teli-chrisis-nerou/,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",Water Board of Larnaca
Πάγιο ανά μήνα,Water supply,https://www.wbn.org.cy/%CE%BA%CE%B1%CF%84%CE%B1%CE%BD%CE%B1%CE%BB%CF%89%CF%84%CE%AE%CF%82/%CE%B4%CE%B9%CE%B1%CF%84%CE%B9%CE%BC%CE%AE%CF%83%CE%B5%CE%B9%CF%82/#content-d7d0c04646186e03a770,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",Water Board of Nicosia
Κυβικά ανά μήνα,Water supply,https://www.wbn.org.cy/%CE%BA%CE%B1%CF%84%CE%B1%CE%BD%CE%B1%CE%BB%CF%89%CF%84%CE%AE%CF%82/%CE%B4%CE%B9%CE%B1%CF%84%CE%B9%CE%BC%CE%AE%CF%83%CE%B5%CE%B9%CF%82/#content-d7d0c04646186e03a771,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",Water Board of Nicosia
Πάγιο ανά μήνα,Water supply,https://www.wbl.com.cy/el/water-rates,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",Water Board of Limassol
Δικαίωμα Συντήρησης ανά μήνα,Water supply,https://www.wbl.com.cy/el/water-rates,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",Water Board of Limassol
Κυβικά ανά μήνα,Water supply,https://www.wbl.com.cy/el/water-rates,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",Water Board of Limassol
